Student ID,First Name,Last Name,Gender,Age,Date of Birth,Health Status,Disorder,State of Origin,LGA of residence,Home Address,Living Arrangement,Email,Grade Level,Stream,Extracurricular Activities,Admission Date,Graduation Date
STU494,Felix,Ahmed,Female,11,2013-07-05,Good,Yes,Borno,Ojo,"12, Street in Ojo, Lagos State",Boarding,felix.ahmed@laurelhigh.com,JSS3,General,None,2018-09-01,2021-06-30
STU495,Binny,Ishaya,Male,20,2004-12-16,Good,No,Katsina,Amuwo-Odofin,"55, Avenue in Amuwo-Odofin, Lagos State",Boarding,binny.ishaya@laurelhigh.com,SS2,Art,None,2018-09-01,2019-06-30
STU496,Temitope,Ajeigbe,Female,18,2006-04-15,Average,No,Edo,Badagry,"16, Road in Badagry, Lagos State",Day,temitope.ajeigbe@laurelhigh.com,JSS3,General,"Drama, Sports",2020-09-01,2023-06-30
STU497,Emmanuel,Jayeola,Female,10,2014-02-12,Good,No,Enugu,Eti-Osa,"67, Street in Eti-Osa, Lagos State",Day,emmanuel.jayeola@laurelhigh.com,JSS2,General,None,2019-09-01,2023-06-30
STU498,Atim,Oladipo,Female,16,2008-05-07,Good,No,Borno,Ibeju-Lekki,"7, Avenue in Ibeju-Lekki, Lagos State",Day,atim.oladipo@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU499,Khadijah,Osanyintipin,Male,19,2005-08-11,Poor,No,Kwara,Amuwo-Odofin,"40, Road in Amuwo-Odofin, Lagos State",Boarding,khadijah.osanyintipin@laurelhigh.com,SS2,Engineering,None,2018-09-01,2019-06-30
STU500,Sadiq,Ejeh,Female,15,2009-11-20,Good,No,Delta,Ikeja,"12, Road in Ikeja, Lagos State",Boarding,sadiq.ejeh@laurelhigh.com,JSS3,General,"Drama, Sports",2020-09-01,2023-06-30
STU501,Kingsley,Musa,Male,19,2005-05-18,Good,No,Benue,Agege,"81, Road in Agege, Lagos State",Day,kingsley.musa@laurelhigh.com,SS1,General,None,2017-09-01,2019-06-30
STU502,Ngozi,Odumodu,Female,11,2013-03-01,Poor,No,Rivers,Agege,"85, Road in Agege, Lagos State",Day,ngozi.odumodu@laurelhigh.com,JSS2,General,None,2020-09-01,2024-06-30
STU503,Sodiq,Onyeka,Male,16,2008-08-28,Good,No,Ondo,Lagos Island,"76, Street in Lagos Island, Lagos State",Boarding,sodiq.onyeka@laurelhigh.com,SS3,Pure Science,None,2019-09-01,2019-06-30
STU504,Bola,Ishaya,Female,11,2013-05-05,Poor,No,Katsina,Ifako-Ijaye,"70, Street in Ifako-Ijaye, Lagos State",Day,bola.ishaya@laurelhigh.com,JSS1,General,None,2021-09-01,2026-06-30
STU505,Sodiq,Okolie,Male,10,2014-02-11,Good,No,Abia,Agege,"39, Avenue in Agege, Lagos State",Day,sodiq.okolie@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU506,Lilian,Nnaemeka,Female,13,2011-09-13,Good,No,Kano,Ibeju-Lekki,"64, Road in Ibeju-Lekki, Lagos State",Day,lilian.nnaemeka@laurelhigh.com,SS3,General,None,2019-09-01,2019-06-30
STU507,Felix,Stephen,Female,10,2014-10-22,Average,No,Kogi,Oshodi-Isolo,"35, Road in Oshodi-Isolo, Lagos State",Boarding,felix.stephen@laurelhigh.com,JSS1,General,Music,2017-09-01,2022-06-30
STU508,Ufedo,Oladipo,Male,12,2012-03-26,Good,No,Benue,Mushin,"48, Road in Mushin, Lagos State",Day,ufedo.oladipo@laurelhigh.com,JSS1,General,"Clubs, Debate",2018-09-01,2023-06-30
STU509,Bashar,Musa,Male,20,2004-01-16,Poor,No,Edo,Eti-Osa,"22, Street in Eti-Osa, Lagos State",Boarding,bashar.musa@laurelhigh.com,JSS2,General,"Debate, Drama",2019-09-01,2023-06-30
STU510,Victor,Ogbozor,Female,11,2013-07-23,Good,No,Gombe,Ibeju-Lekki,"39, Street in Ibeju-Lekki, Lagos State",Day,victor.ogbozor@laurelhigh.com,JSS1,General,Drama,2020-09-01,2025-06-30
STU511,Felicia,Lawal,Female,20,2004-08-09,Average,No,Lagos,Lagos Island,"34, Road in Lagos Island, Lagos State",Boarding,felicia.lawal@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU512,Christiana,Usman,Male,17,2007-11-06,Good,No,Bauchi,Epe,"1, Street in Epe, Lagos State",Day,christiana.usman@laurelhigh.com,JSS3,General,Clubs,2018-09-01,2021-06-30
STU513,Esther,Saadu,Female,15,2009-06-13,Good,No,Kogi,Ifako-Ijaye,"49, Road in Ifako-Ijaye, Lagos State",Day,esther.saadu@laurelhigh.com,JSS1,General,None,2021-09-01,2026-06-30
STU514,Adebayo,Grace,Male,14,2010-06-07,Poor,No,Abuja,Agege,"88, Road in Agege, Lagos State",Boarding,adebayo.grace@laurelhigh.com,JSS1,General,Music,2017-09-01,2022-06-30
STU515,Franklin,Olaleye,Female,17,2007-10-07,Average,No,Enugu,Shomolu,"91, Road in Shomolu, Lagos State",Boarding,franklin.olaleye@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU516,Paul,Ibiam,Female,20,2004-10-06,Good,No,Osun,Ibeju-Lekki,"88, Road in Ibeju-Lekki, Lagos State",Day,paul.ibiam@laurelhigh.com,JSS1,General,Music,2020-09-01,2025-06-30
STU517,Cyril,Nnaemeka,Female,20,2004-11-18,Good,No,Ogun,Mushin,"3, Road in Mushin, Lagos State",Day,cyril.nnaemeka@laurelhigh.com,SS1,Pure Science,None,2017-09-01,2019-06-30
STU518,Bassey,Ejugwu,Male,14,2010-09-15,Poor,No,Abia,Ojo,"16, Road in Ojo, Lagos State",Boarding,bassey.ejugwu@laurelhigh.com,JSS3,General,Music,2017-09-01,2020-06-30
STU519,Sani,Elkanah,Male,15,2009-04-11,Good,No,Bayelsa,Ajeromi-Ifelodun,"1, Avenue in Ajeromi-Ifelodun, Lagos State",Day,sani.elkanah@laurelhigh.com,JSS1,General,"Music, Debate",2017-09-01,2022-06-30
STU520,Bola,Yusuf,Female,11,2013-02-01,Good,Yes,Gombe,Eti-Osa,"81, Road in Eti-Osa, Lagos State",Day,bola.yusuf@laurelhigh.com,JSS3,General,Drama,2021-09-01,2024-06-30
STU521,Augustina,Uwa,Male,10,2014-04-03,Good,No,Rivers,Lagos Island,"43, Road in Lagos Island, Lagos State",Day,augustina.uwa@laurelhigh.com,SS2,Pure Science,Debate,2017-09-01,2018-06-30
STU522,Ngozi,Mohammed,Female,15,2009-03-02,Average,No,Nasarawa,Surulere,"89, Street in Surulere, Lagos State",Day,ngozi.mohammed@laurelhigh.com,SS3,General,None,2018-09-01,2018-06-30
STU523,Jamilu,Adeleke,Male,14,2010-02-20,Good,No,Nasarawa,Alimosho,"49, Avenue in Alimosho, Lagos State",Boarding,jamilu.adeleke@laurelhigh.com,SS2,Engineering,Clubs,2020-09-01,2021-06-30
STU524,Gerald,Kolapo,Male,19,2005-11-22,Poor,No,Edo,Epe,"13, Avenue in Epe, Lagos State",Day,gerald.kolapo@laurelhigh.com,SS2,Engineering,None,2018-09-01,2019-06-30
STU525,Jamilu,Adeleke,Female,19,2005-03-21,Average,No,Abuja,Apapa,"25, Road in Apapa, Lagos State",Day,jamilu.adeleke@laurelhigh.com,JSS3,General,None,2019-09-01,2022-06-30
STU526,Nwanyinnaya,Yusuf,Male,12,2012-07-17,Good,No,Bauchi,Alimosho,"40, Road in Alimosho, Lagos State",Day,nwanyinnaya.yusuf@laurelhigh.com,SS3,Commercial,Clubs,2019-09-01,2019-06-30
STU527,Ugonma,Okafor,Male,14,2010-09-19,Good,No,Zamfara,Lagos Island,"48, Street in Lagos Island, Lagos State",Boarding,ugonma.okafor@laurelhigh.com,SS1,General,None,2020-09-01,2022-06-30
STU528,Abdullahi,Ogunyemi,Female,11,2013-11-16,Average,No,Yobe,Mushin,"44, Street in Mushin, Lagos State",Boarding,abdullahi.ogunyemi@laurelhigh.com,SS1,Engineering,Clubs,2018-09-01,2020-06-30
STU529,Mary,Chukwu,Female,17,2007-04-01,Good,No,Anambra,Ifako-Ijaye,"6, Avenue in Ifako-Ijaye, Lagos State",Boarding,mary.chukwu@laurelhigh.com,SS1,Pure Science,Music,2020-09-01,2022-06-30
STU530,Sodiq,Onyeka,Female,12,2012-01-03,Good,No,Imo,Surulere,"1, Avenue in Surulere, Lagos State",Boarding,sodiq.onyeka@laurelhigh.com,JSS2,General,None,2017-09-01,2021-06-30
STU531,Bashar,Ogore,Male,13,2011-03-08,Poor,No,Enugu,Agege,"26, Avenue in Agege, Lagos State",Day,bashar.ogore@laurelhigh.com,SS3,Commercial,"Music, Clubs",2020-09-01,2020-06-30
STU532,Zahra,Ajayi,Male,20,2004-11-26,Average,No,Katsina,Agege,"18, Avenue in Agege, Lagos State",Boarding,zahra.ajayi@laurelhigh.com,SS3,Art,None,2019-09-01,2019-06-30
STU533,Johnson,Oyedepo,Female,19,2005-02-04,Poor,No,Enugu,Badagry,"56, Road in Badagry, Lagos State",Boarding,johnson.oyedepo@laurelhigh.com,JSS1,General,Music,2020-09-01,2025-06-30
STU534,Mathew,Zarami,Female,19,2005-09-10,Good,No,Cross River,Alimosho,"76, Street in Alimosho, Lagos State",Day,mathew.zarami@laurelhigh.com,SS2,Art,None,2019-09-01,2020-06-30
STU535,Felicia,Okoro,Female,13,2011-08-26,Poor,No,Lagos,Amuwo-Odofin,"94, Street in Amuwo-Odofin, Lagos State",Boarding,felicia.okoro@laurelhigh.com,SS1,Art,Clubs,2021-09-01,2023-06-30
STU536,Isma'il,Ejeh,Male,15,2009-08-23,Good,No,Edo,Lagos Island,"68, Road in Lagos Island, Lagos State",Day,isma'il.ejeh@laurelhigh.com,SS3,Commercial,Clubs,2018-09-01,2018-06-30
STU537,Maxwell,Bello,Male,16,2008-07-13,Average,No,Yobe,Oshodi-Isolo,"28, Avenue in Oshodi-Isolo, Lagos State",Day,maxwell.bello@laurelhigh.com,JSS3,General,None,2019-09-01,2022-06-30
STU538,Ngozi,Odumodu,Female,18,2006-10-02,Average,No,Benue,Ajeromi-Ifelodun,"46, Street in Ajeromi-Ifelodun, Lagos State",Boarding,ngozi.odumodu@laurelhigh.com,JSS3,General,None,2017-09-01,2020-06-30
STU539,Sadiq,Olorunfemi,Male,15,2009-01-06,Average,No,Bayelsa,Amuwo-Odofin,"35, Avenue in Amuwo-Odofin, Lagos State",Boarding,sadiq.olorunfemi@laurelhigh.com,JSS3,General,Drama,2019-09-01,2022-06-30
STU540,Augustina,Aminu,Male,20,2004-04-04,Poor,No,Lagos,Ikorodu,"11, Avenue in Ikorodu, Lagos State",Boarding,augustina.aminu@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU541,Bola,Yusuf,Female,20,2004-12-20,Poor,No,Anambra,Eti-Osa,"36, Street in Eti-Osa, Lagos State",Boarding,bola.yusuf@laurelhigh.com,SS3,Commercial,None,2017-09-01,2017-06-30
STU542,Bashar,Akinbode,Male,19,2005-01-16,Good,No,Ebonyi,Surulere,"97, Road in Surulere, Lagos State",Boarding,bashar.akinbode@laurelhigh.com,SS1,Pure Science,None,2020-09-01,2022-06-30
STU543,Chinonso,Okeke,Female,17,2007-06-26,Average,No,Ogun,Ikorodu,"93, Avenue in Ikorodu, Lagos State",Day,chinonso.okeke@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU544,Gerald,Isong,Male,15,2009-03-10,Poor,No,Delta,Agege,"18, Road in Agege, Lagos State",Boarding,gerald.isong@laurelhigh.com,SS3,Pure Science,"Drama, Clubs",2021-09-01,2021-06-30
STU545,Paul,Jayeola,Female,15,2009-10-26,Good,No,Akwa Ibom,Eti-Osa,"76, Street in Eti-Osa, Lagos State",Boarding,paul.jayeola@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU546,Bola,Ishaya,Male,18,2006-08-04,Poor,No,Jigawa,Apapa,"50, Street in Apapa, Lagos State",Day,bola.ishaya@laurelhigh.com,JSS2,General,Drama,2018-09-01,2022-06-30
STU547,Augustina,Sunday,Male,19,2005-03-07,Good,No,Osun,Alimosho,"63, Street in Alimosho, Lagos State",Boarding,augustina.sunday@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU548,Ternenge,Ebi,Male,10,2014-01-06,Poor,No,Ogun,Ajeromi-Ifelodun,"48, Road in Ajeromi-Ifelodun, Lagos State",Day,ternenge.ebi@laurelhigh.com,JSS2,General,None,2018-09-01,2022-06-30
STU549,Uchechukwu,Sanbauna,Female,16,2008-04-10,Poor,No,Bayelsa,Apapa,"27, Street in Apapa, Lagos State",Day,uchechukwu.sanbauna@laurelhigh.com,JSS3,General,None,2018-09-01,2021-06-30
STU550,Lovina,Anaba,Female,10,2014-02-27,Poor,No,Edo,Mushin,"19, Avenue in Mushin, Lagos State",Boarding,lovina.anaba@laurelhigh.com,JSS2,General,Clubs,2020-09-01,2024-06-30
STU551,Lovina,Njoku,Female,14,2010-06-23,Average,No,Oyo,Apapa,"83, Avenue in Apapa, Lagos State",Day,lovina.njoku@laurelhigh.com,SS3,Pure Science,Music,2019-09-01,2019-06-30
STU552,Ternenge,Ahmad,Male,20,2004-10-04,Average,No,Cross River,Surulere,"24, Road in Surulere, Lagos State",Boarding,ternenge.ahmad@laurelhigh.com,JSS2,General,None,2021-09-01,2025-06-30
STU553,Cyril,Nnaemeka,Female,13,2011-09-04,Poor,No,Ondo,Apapa,"64, Avenue in Apapa, Lagos State",Boarding,cyril.nnaemeka@laurelhigh.com,SS3,General,Drama,2021-09-01,2021-06-30
STU554,Clement,Baba,Female,10,2014-02-21,Good,No,Katsina,Badagry,"60, Street in Badagry, Lagos State",Day,clement.baba@laurelhigh.com,SS1,Pure Science,None,2018-09-01,2020-06-30
STU555,Fatima,Nnamdi,Male,11,2013-06-22,Good,No,Kwara,Shomolu,"91, Street in Shomolu, Lagos State",Boarding,fatima.nnamdi@laurelhigh.com,SS2,Pure Science,None,2018-09-01,2019-06-30
STU556,Sani,Adeleke,Male,12,2012-02-06,Average,No,Rivers,Kosofe,"3, Road in Kosofe, Lagos State",Day,sani.adeleke@laurelhigh.com,JSS2,General,Music,2017-09-01,2021-06-30
STU557,Nanle,Mohammed,Male,15,2009-12-02,Average,No,Kebbi,Ajeromi-Ifelodun,"23, Street in Ajeromi-Ifelodun, Lagos State",Day,nanle.mohammed@laurelhigh.com,SS3,Art,None,2017-09-01,2017-06-30
STU558,Ngozi,Uwa,Male,19,2005-07-25,Average,No,Zamfara,Alimosho,"1, Street in Alimosho, Lagos State",Day,ngozi.uwa@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU559,Philip,Omora,Male,10,2014-11-22,Poor,No,Kogi,Agege,"44, Street in Agege, Lagos State",Day,philip.omora@laurelhigh.com,JSS1,General,Music,2021-09-01,2026-06-30
STU560,Ijeoma,Onyeka,Female,15,2009-04-20,Good,No,Lagos,Lagos Island,"72, Road in Lagos Island, Lagos State",Day,ijeoma.onyeka@laurelhigh.com,JSS1,General,None,2017-09-01,2022-06-30
STU561,Chinedu,Okeke,Male,15,2009-07-21,Average,No,Jigawa,Lagos Mainland,"23, Street in Lagos Mainland, Lagos State",Day,chinedu.okeke@laurelhigh.com,JSS2,General,None,2018-09-01,2022-06-30
STU562,Umahi,Akinlade,Male,10,2014-07-10,Poor,No,Kebbi,Lagos Mainland,"9, Street in Lagos Mainland, Lagos State",Boarding,umahi.akinlade@laurelhigh.com,SS2,General,Clubs,2018-09-01,2019-06-30
STU563,Zainab,Odugu,Female,20,2004-11-25,Average,No,Plateau,Lagos Island,"90, Avenue in Lagos Island, Lagos State",Day,zainab.odugu@laurelhigh.com,SS1,Art,Drama,2019-09-01,2021-06-30
STU564,Chidiebere,Ogunleye,Male,17,2007-11-24,Good,No,Kogi,Ibeju-Lekki,"49, Road in Ibeju-Lekki, Lagos State",Day,chidiebere.ogunleye@laurelhigh.com,JSS1,General,Sports,2017-09-01,2022-06-30
STU565,Daniel,Udo,Male,16,2008-10-03,Good,No,Adamawa,Oshodi-Isolo,"97, Street in Oshodi-Isolo, Lagos State",Day,daniel.udo@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU566,Emmanuel,Igbe,Female,19,2005-06-05,Average,No,Jigawa,Oshodi-Isolo,"57, Road in Oshodi-Isolo, Lagos State",Day,emmanuel.igbe@laurelhigh.com,JSS2,General,Debate,2021-09-01,2025-06-30
STU567,Franklin,Adebayo,Male,13,2011-11-08,Poor,No,Anambra,Oshodi-Isolo,"70, Street in Oshodi-Isolo, Lagos State",Boarding,franklin.adebayo@laurelhigh.com,SS3,Engineering,"Clubs, Drama",2020-09-01,2020-06-30
STU568,Nihinlola,Okwe,Male,11,2013-11-05,Good,No,Abuja,Amuwo-Odofin,"25, Street in Amuwo-Odofin, Lagos State",Day,nihinlola.okwe@laurelhigh.com,SS3,General,None,2020-09-01,2020-06-30
STU569,Hassan,Ogunyemi,Female,14,2010-04-08,Good,No,Benue,Ajeromi-Ifelodun,"22, Road in Ajeromi-Ifelodun, Lagos State",Boarding,hassan.ogunyemi@laurelhigh.com,JSS3,General,None,2017-09-01,2020-06-30
STU570,Franklin,Olaleye,Male,11,2013-07-06,Good,Yes,Yobe,Amuwo-Odofin,"47, Avenue in Amuwo-Odofin, Lagos State",Boarding,franklin.olaleye@laurelhigh.com,JSS3,General,Debate,2018-09-01,2021-06-30
STU571,Temitope,Adeola,Female,14,2010-03-18,Average,Yes,Imo,Apapa,"77, Road in Apapa, Lagos State",Boarding,temitope.adeola@laurelhigh.com,SS2,Pure Science,None,2019-09-01,2020-06-30
STU572,Emmanuel,Igbe,Female,11,2013-12-16,Poor,No,Osun,Amuwo-Odofin,"43, Street in Amuwo-Odofin, Lagos State",Boarding,emmanuel.igbe@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU573,Ebisu,Oyeniran,Male,16,2008-11-19,Poor,No,Bayelsa,Lagos Mainland,"63, Avenue in Lagos Mainland, Lagos State",Day,ebisu.oyeniran@laurelhigh.com,JSS1,General,"Sports, Debate",2021-09-01,2026-06-30
STU574,Kingsley,Mohammed,Male,18,2006-11-23,Poor,No,Cross River,Lagos Mainland,"91, Avenue in Lagos Mainland, Lagos State",Day,kingsley.mohammed@laurelhigh.com,JSS2,General,Debate,2021-09-01,2025-06-30
STU575,Peter,Adebayo,Male,20,2004-05-20,Poor,Yes,Kwara,Agege,"83, Street in Agege, Lagos State",Day,peter.adebayo@laurelhigh.com,JSS3,General,None,2020-09-01,2023-06-30
STU576,Sunday,Okafor,Female,19,2005-04-14,Poor,Yes,Benue,Surulere,"11, Road in Surulere, Lagos State",Boarding,sunday.okafor@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU577,Mansir,Saadu,Male,11,2013-06-27,Average,No,Zamfara,Apapa,"82, Road in Apapa, Lagos State",Day,mansir.saadu@laurelhigh.com,JSS1,General,"Debate, Drama",2020-09-01,2025-06-30
STU578,Amadi,Omora,Male,11,2013-07-17,Average,No,Ekiti,Ifako-Ijaye,"100, Road in Ifako-Ijaye, Lagos State",Boarding,amadi.omora@laurelhigh.com,JSS3,General,Music,2019-09-01,2022-06-30
STU579,Sodiq,Grace,Male,12,2012-08-19,Poor,No,Bauchi,Amuwo-Odofin,"65, Street in Amuwo-Odofin, Lagos State",Day,sodiq.grace@laurelhigh.com,SS3,Art,None,2020-09-01,2020-06-30
STU580,Joseph,Amus,Female,11,2013-02-10,Poor,Yes,Bayelsa,Epe,"82, Street in Epe, Lagos State",Day,joseph.amus@laurelhigh.com,JSS1,General,None,2021-09-01,2026-06-30
STU581,Musa,Olorunfemi,Male,20,2004-01-02,Average,No,Kano,Amuwo-Odofin,"98, Street in Amuwo-Odofin, Lagos State",Day,musa.olorunfemi@laurelhigh.com,JSS2,General,Sports,2021-09-01,2025-06-30
STU582,Adeola,Musa,Female,18,2006-08-16,Average,No,Abuja,Epe,"98, Avenue in Epe, Lagos State",Boarding,adeola.musa@laurelhigh.com,SS2,Pure Science,None,2017-09-01,2018-06-30
STU583,Zayyanu,Afolayan,Female,16,2008-06-28,Poor,No,Kano,Surulere,"79, Street in Surulere, Lagos State",Day,zayyanu.afolayan@laurelhigh.com,JSS2,General,None,2021-09-01,2025-06-30
STU584,Mathew,Adebayo,Male,13,2011-10-22,Poor,No,Adamawa,Shomolu,"48, Avenue in Shomolu, Lagos State",Day,mathew.adebayo@laurelhigh.com,SS1,Engineering,None,2018-09-01,2020-06-30
STU585,Roseline,Egbon,Male,10,2014-11-15,Average,No,Abia,Lagos Mainland,"95, Avenue in Lagos Mainland, Lagos State",Boarding,roseline.egbon@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU586,Joy,Olaleye,Female,14,2010-12-05,Good,No,Rivers,Surulere,"78, Street in Surulere, Lagos State",Day,joy.olaleye@laurelhigh.com,SS3,Engineering,None,2017-09-01,2017-06-30
STU587,Gbenga,Ajibola,Male,17,2007-11-18,Poor,No,Osun,Kosofe,"15, Avenue in Kosofe, Lagos State",Day,gbenga.ajibola@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU588,Sunday,Yaro,Female,16,2008-04-24,Good,Yes,Kogi,Lagos Island,"99, Avenue in Lagos Island, Lagos State",Day,sunday.yaro@laurelhigh.com,JSS2,General,"Sports, Music",2018-09-01,2022-06-30
STU589,Isong,Yahaya,Male,19,2005-06-13,Poor,No,Anambra,Ibeju-Lekki,"9, Road in Ibeju-Lekki, Lagos State",Boarding,isong.yahaya@laurelhigh.com,SS3,Engineering,"Debate, Music",2018-09-01,2018-06-30
STU590,Sunday,Okafor,Female,11,2013-10-07,Poor,No,Sokoto,Ifako-Ijaye,"44, Road in Ifako-Ijaye, Lagos State",Boarding,sunday.okafor@laurelhigh.com,SS2,Engineering,None,2021-09-01,2022-06-30
STU591,Joseph,Abubakar,Male,19,2005-07-14,Poor,No,Abuja,Alimosho,"69, Street in Alimosho, Lagos State",Day,joseph.abubakar@laurelhigh.com,JSS2,General,Music,2019-09-01,2023-06-30
STU592,Yohanna,Yahaya,Male,15,2009-04-16,Poor,Yes,Abuja,Ajeromi-Ifelodun,"19, Avenue in Ajeromi-Ifelodun, Lagos State",Boarding,yohanna.yahaya@laurelhigh.com,SS1,Engineering,None,2020-09-01,2022-06-30
STU593,Ude,Udofia,Female,19,2005-04-16,Good,No,Lagos,Shomolu,"62, Road in Shomolu, Lagos State",Day,ude.udofia@laurelhigh.com,JSS2,General,None,2018-09-01,2022-06-30
STU594,Asukwo,Idris,Female,12,2012-07-10,Average,No,Jigawa,Alimosho,"63, Road in Alimosho, Lagos State",Boarding,asukwo.idris@laurelhigh.com,SS3,General,Drama,2020-09-01,2020-06-30
STU595,Bisi,Mohammed,Female,18,2006-05-23,Average,No,Akwa Ibom,Apapa,"94, Avenue in Apapa, Lagos State",Day,bisi.mohammed@laurelhigh.com,SS3,Pure Science,None,2017-09-01,2017-06-30
STU596,Felicia,Okoro,Male,19,2005-12-16,Good,No,Zamfara,Kosofe,"18, Avenue in Kosofe, Lagos State",Day,felicia.okoro@laurelhigh.com,JSS2,General,None,2020-09-01,2024-06-30
STU597,Samuel,Danladi,Male,16,2008-03-02,Average,No,Oyo,Ikeja,"55, Road in Ikeja, Lagos State",Day,samuel.danladi@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU598,Mhungur,Ekanem,Female,12,2012-07-08,Average,No,Anambra,Ojo,"81, Road in Ojo, Lagos State",Day,mhungur.ekanem@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU599,Vivian,Oluwasanmi,Male,20,2004-11-21,Average,No,Imo,Ajeromi-Ifelodun,"49, Avenue in Ajeromi-Ifelodun, Lagos State",Day,vivian.oluwasanmi@laurelhigh.com,JSS3,General,None,2021-09-01,2024-06-30
STU600,Adamu,Elaigwu,Female,19,2005-08-09,Average,No,Lagos,Agege,"74, Road in Agege, Lagos State",Boarding,adamu.elaigwu@laurelhigh.com,SS1,Engineering,None,2021-09-01,2023-06-30
